epoch,eval_accuracy,eval_f1,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_mse,val_pearson,val_precision,val_recall,val_spearman
6,,,,,,,,,919,0.07801436632871628,,,,,,,
,,,,,,,,1.2157894736842106e-07,924,,,,,,,,
6,,,,,,,,,924,0.060024138540029526,,,,,,,
,,,,,,,,1.2223684210526316e-07,929,,,,,,,,
6,,,,,,,,,929,0.07620823383331299,,,,,,,
,,,,,,,,1.2289473684210527e-07,934,,,,,,,,
6,,,,,,,,,934,0.11072737723588943,,,,,,,
,,,,,,,,1.2355263157894737e-07,939,,,,,,,,
6,,,,,,,,,939,0.061514925211668015,,,,,,,
,,,,,,,,1.2421052631578947e-07,944,,,,,,,,
6,,,,,,,,,944,0.1215125247836113,,,,,,,
,,,,,,,,1.2486842105263158e-07,949,,,,,,,,
6,,,,,,,,,949,0.08767695724964142,,,,,,,
,,,,,,,,1.2552631578947368e-07,954,,,,,,,,
6,,,,,,,,,954,0.07180402427911758,,,,,,,
,,,,,,,,1.261842105263158e-07,959,,,,,,,,
6,,,,,,,,,959,0.08780487626791,,,,,,,
,,,,,,,,1.268421052631579e-07,964,,,,,,,,
6,,,,,,,,,964,0.08759006857872009,,,,,,,
,,,,,,,,1.275e-07,969,,,,,,,,
6,,,,,,,,,969,0.06105753034353256,,,,,,,
,,,,,,,,1.281578947368421e-07,974,,,,,,,,
6,,,,,,,,,974,0.03354015201330185,,,,,,,
,,,,,,,,1.288157894736842e-07,979,,,,,,,,
6,,,,,,,,,979,0.05445332080125809,,,,,,,
,,,,,,,,1.294736842105263e-07,984,,,,,,,,
6,,,,,,,,,984,0.11828211694955826,,,,,,,
,,,,,,,,1.3013157894736842e-07,989,,,,,,,,
6,,,,,,,,,989,0.09636751562356949,,,,,,,
,,,,,,,,1.3078947368421055e-07,994,,,,,,,,
6,,,,,,,,,994,0.06600964814424515,,,,,,,
,,,,,,,,1.3144736842105262e-07,999,,,,,,,,
6,,,,,,,,,999,0.06658096611499786,,,,,,,
,,,,,,,,1.3210526315789473e-07,1004,,,,,,,,
6,,,,,,,,,1004,0.0987292230129242,,,,,,,
,,,,,,,,1.3276315789473683e-07,1009,,,,,,,,
