epoch,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_loss,val_mse,val_pearson,val_precision,val_recall,val_spearman
30,,9339,0.11215559393167496,,,,,,,,
,1.541914191419142e-07,9344,,,,,,,,,
30,,9344,0.08069408684968948,,,,,,,,
,1.5427392739273926e-07,9349,,,,,,,,,
30,,9349,0.07760367542505264,,,,,,,,
,1.5435643564356436e-07,9354,,,,,,,,,
30,,9354,0.08262819796800613,,,,,,,,
,1.5443894389438945e-07,9359,,,,,,,,,
30,,9359,0.08527252078056335,,,,,,,,
,1.545214521452145e-07,9364,,,,,,,,,
30,,9364,0.05988386273384094,,,,,,,,
,1.5460396039603958e-07,9369,,,,,,,,,
30,,9369,0.08315377682447433,,,,,,,,
,1.5468646864686468e-07,9374,,,,,,,,,
30,,9374,0.10779685527086258,,,,,,,,
,1.5476897689768975e-07,9379,,,,,,,,,
30,,9379,0.03308279812335968,,,,,,,,
,1.5485148514851484e-07,9384,,,,,,,,,
30,,9384,0.08232341706752777,,,,,,,,
,1.5493399339933993e-07,9389,,,,,,,,,
30,,9389,0.09095712751150131,,,,,,,,
30,,9392,,0.5625,0.7200000286102295,0.08388809859752655,0.08388809859752655,0.030736949294805527,0.5625,1.0,0.061028849333524704
,1.55016501650165e-07,9394,,,,,,,,,
31,,9394,0.11382751911878586,,,,,,,,
,1.550990099009901e-07,9399,,,,,,,,,
31,,9399,0.07241729646921158,,,,,,,,
,1.551815181518152e-07,9404,,,,,,,,,
31,,9404,0.08100481331348419,,,,,,,,
,1.5526402640264026e-07,9409,,,,,,,,,
31,,9409,0.07665795087814331,,,,,,,,
,1.5534653465346535e-07,9414,,,,,,,,,
31,,9414,0.08766982704401016,,,,,,,,
,1.5542904290429042e-07,9419,,,,,,,,,
31,,9419,0.10725701600313187,,,,,,,,
,1.5551155115511548e-07,9424,,,,,,,,,
31,,9424,0.05731329321861267,,,,,,,,
,1.5559405940594058e-07,9429,,,,,,,,,
31,,9429,0.10785388201475143,,,,,,,,
,1.5567656765676567e-07,9434,,,,,,,,,
31,,9434,0.05684928223490715,,,,,,,,
,1.5575907590759074e-07,9439,,,,,,,,,
31,,9439,0.051876891404390335,,,,,,,,
,1.5584158415841583e-07,9444,,,,,,,,,
31,,9444,0.05653103068470955,,,,,,,,
,1.5592409240924093e-07,9449,,,,,,,,,
31,,9449,0.0834127739071846,,,,,,,,
,1.56006600660066e-07,9454,,,,,,,,,
31,,9454,0.10424843430519104,,,,,,,,
,1.560891089108911e-07,9459,,,,,,,,,
31,,9459,0.08875717222690582,,,,,,,,
,1.5617161716171618e-07,9464,,,,,,,,,
31,,9464,0.06866607069969177,,,,,,,,
,1.5625412541254125e-07,9469,,,,,,,,,
31,,9469,0.055436871945858,,,,,,,,
,1.5633663366336632e-07,9474,,,,,,,,,
31,,9474,0.08200234174728394,,,,,,,,
,1.564191419141914e-07,9479,,,,,,,,,
31,,9479,0.11167197674512863,,,,,,,,
,1.5650165016501648e-07,9484,,,,,,,,,
31,,9484,0.050108350813388824,,,,,,,,
,1.5658415841584157e-07,9489,,,,,,,,,
31,,9489,0.05279497429728508,,,,,,,,
,1.5666666666666667e-07,9494,,,,,,,,,
31,,9494,0.05324063077569008,,,,,,,,
,1.5674917491749173e-07,9499,,,,,,,,,
31,,9499,0.06281972676515579,,,,,,,,
,1.5683168316831683e-07,9504,,,,,,,,,
31,,9504,0.13922499120235443,,,,,,,,
,1.5691419141914192e-07,9509,,,,,,,,,
31,,9509,0.11350196599960327,,,,,,,,
,1.56996699669967e-07,9514,,,,,,,,,
31,,9514,0.040581487119197845,,,,,,,,
,1.5707920792079208e-07,9519,,,,,,,,,
31,,9519,0.11599116027355194,,,,,,,,
,1.5716171617161718e-07,9524,,,,,,,,,
31,,9524,0.07695892453193665,,,,,,,,
,1.5724422442244222e-07,9529,,,,,,,,,
31,,9529,0.07675867527723312,,,,,,,,
,1.573267326732673e-07,9534,,,,,,,,,
31,,9534,0.056300435215234756,,,,,,,,
,1.574092409240924e-07,9539,,,,,,,,,
31,,9539,0.05372246727347374,,,,,,,,
,1.5749174917491747e-07,9544,,,,,,,,,
31,,9544,0.034691859036684036,,,,,,,,
,1.5757425742574257e-07,9549,,,,,,,,,
31,,9549,0.14585253596305847,,,,,,,,
,1.5765676567656766e-07,9554,,,,,,,,,
31,,9554,0.034240588545799255,,,,,,,,
,1.5773927392739273e-07,9559,,,,,,,,,
31,,9559,0.04023124650120735,,,,,,,,
,1.5782178217821782e-07,9564,,,,,,,,,
31,,9564,0.14836671948432922,,,,,,,,
,1.5790429042904292e-07,9569,,,,,,,,,
31,,9569,0.10102086514234543,,,,,,,,
,1.5798679867986798e-07,9574,,,,,,,,,
31,,9574,0.15107271075248718,,,,,,,,
,1.5806930693069308e-07,9579,,,,,,,,,
31,,9579,0.09185001999139786,,,,,,,,
,1.5815181518151814e-07,9584,,,,,,,,,
31,,9584,0.08147772401571274,,,,,,,,
,1.582343234323432e-07,9589,,,,,,,,,
31,,9589,0.08847953379154205,,,,,,,,
,1.583168316831683e-07,9594,,,,,,,,,
31,,9594,0.08094088733196259,,,,,,,,
,1.583993399339934e-07,9599,,,,,,,,,
31,,9599,0.06053701788187027,,,,,,,,
,1.5848184818481847e-07,9604,,,,,,,,,
31,,9604,0.13196897506713867,,,,,,,,
,1.5856435643564356e-07,9609,,,,,,,,,
31,,9609,0.058603983372449875,,,,,,,,
,1.5864686468646865e-07,9614,,,,,,,,,
31,,9614,0.08351843804121017,,,,,,,,
,1.5872937293729372e-07,9619,,,,,,,,,
31,,9619,0.06432323902845383,,,,,,,,
,1.5881188118811882e-07,9624,,,,,,,,,
31,,9624,0.05909070000052452,,,,,,,,
,1.588943894389439e-07,9629,,,,,,,,,
31,,9629,0.12964631617069244,,,,,,,,
,1.5897689768976895e-07,9634,,,,,,,,,
31,,9634,0.1294504702091217,,,,,,,,
,1.5905940594059404e-07,9639,,,,,,,,,
31,,9639,0.05425846576690674,,,,,,,,
,1.5914191419141914e-07,9644,,,,,,,,,
31,,9644,0.07082255929708481,,,,,,,,
,1.592244224422442e-07,9649,,,,,,,,,
31,,9649,0.07602355629205704,,,,,,,,
,1.593069306930693e-07,9654,,,,,,,,,
31,,9654,0.049359988421201706,,,,,,,,
,1.593894389438944e-07,9659,,,,,,,,,
31,,9659,0.0805591568350792,,,,,,,,
,1.5947194719471946e-07,9664,,,,,,,,,
31,,9664,0.0715128481388092,,,,,,,,
,1.5955445544554455e-07,9669,,,,,,,,,
31,,9669,0.10451886057853699,,,,,,,,
,1.5963696369636965e-07,9674,,,,,,,,,
31,,9674,0.043911196291446686,,,,,,,,
,1.5971947194719472e-07,9679,,,,,,,,,
31,,9679,0.075703464448452,,,,,,,,
,1.598019801980198e-07,9684,,,,,,,,,
31,,9684,0.07658449560403824,,,,,,,,
,1.5988448844884488e-07,9689,,,,,,,,,
31,,9689,0.08100780844688416,,,,,,,,
,1.5996699669966994e-07,9694,,,,,,,,,
31,,9694,0.05299133434891701,,,,,,,,
31,,9695,,0.5562499761581421,0.7102040648460388,0.08389874547719955,0.08389874547719955,0.035397693514823914,0.5612903237342834,0.9666666388511658,0.06643378734588623
,1.6004950495049504e-07,9699,,,,,,,,,
32,,9699,0.07730671018362045,,,,,,,,
,1.6013201320132013e-07,9704,,,,,,,,,
32,,9704,0.10933227837085724,,,,,,,,
,1.602145214521452e-07,9709,,,,,,,,,
32,,9709,0.04759139195084572,,,,,,,,
,1.602970297029703e-07,9714,,,,,,,,,
32,,9714,0.11829926073551178,,,,,,,,
,1.603795379537954e-07,9719,,,,,,,,,
32,,9719,0.0975571721792221,,,,,,,,
,1.6046204620462045e-07,9724,,,,,,,,,
32,,9724,0.06561829149723053,,,,,,,,
,1.6054455445544555e-07,9729,,,,,,,,,
32,,9729,0.08323192596435547,,,,,,,,
,1.6062706270627064e-07,9734,,,,,,,,,
32,,9734,0.10710714757442474,,,,,,,,
,1.607095709570957e-07,9739,,,,,,,,,
32,,9739,0.04570108279585838,,,,,,,,
,1.6079207920792078e-07,9744,,,,,,,,,
32,,9744,0.0742785632610321,,,,,,,,
,1.6087458745874587e-07,9749,,,,,,,,,
32,,9749,0.017026053741574287,,,,,,,,
,1.6095709570957094e-07,9754,,,,,,,,,
32,,9754,0.06873273104429245,,,,,,,,
,1.6103960396039603e-07,9759,,,,,,,,,
32,,9759,0.0317101925611496,,,,,,,,
,1.6112211221122113e-07,9764,,,,,,,,,
32,,9764,0.07029344886541367,,,,,,,,
,1.612046204620462e-07,9769,,,,,,,,,
32,,9769,0.1115867868065834,,,,,,,,
,1.612871287128713e-07,9774,,,,,,,,,
32,,9774,0.10339182615280151,,,,,,,,
,1.6136963696369638e-07,9779,,,,,,,,,
32,,9779,0.10318301618099213,,,,,,,,
,1.6145214521452145e-07,9784,,,,,,,,,
32,,9784,0.04983338713645935,,,,,,,,
,1.6153465346534654e-07,9789,,,,,,,,,
32,,9789,0.03268209099769592,,,,,,,,
,1.6161716171617158e-07,9794,,,,,,,,,
32,,9794,0.057499807327985764,,,,,,,,
,1.6169966996699668e-07,9799,,,,,,,,,
32,,9799,0.04143042489886284,,,,,,,,
,1.6178217821782177e-07,9804,,,,,,,,,
32,,9804,0.08311866223812103,,,,,,,,
,1.6186468646864684e-07,9809,,,,,,,,,
32,,9809,0.08828870207071304,,,,,,,,
,1.6194719471947193e-07,9814,,,,,,,,,
32,,9814,0.10624455660581589,,,,,,,,
,1.6202970297029703e-07,9819,,,,,,,,,
32,,9819,0.040392231196165085,,,,,,,,
,1.621122112211221e-07,9824,,,,,,,,,
32,,9824,0.0657070204615593,,,,,,,,
,1.621947194719472e-07,9829,,,,,,,,,
32,,9829,0.08293549716472626,,,,,,,,
,1.6227722772277228e-07,9834,,,,,,,,,
32,,9834,0.07439487427473068,,,,,,,,
,1.6235973597359735e-07,9839,,,,,,,,,
32,,9839,0.06074643135070801,,,,,,,,
,1.6244224422442244e-07,9844,,,,,,,,,
32,,9844,0.05794929713010788,,,,,,,,
,1.625247524752475e-07,9849,,,,,,,,,
32,,9849,0.08612469583749771,,,,,,,,
,1.6260726072607258e-07,9854,,,,,,,,,
32,,9854,0.13151897490024567,,,,,,,,
,1.6268976897689767e-07,9859,,,,,,,,,
32,,9859,0.061803922057151794,,,,,,,,
,1.6277227722772277e-07,9864,,,,,,,,,
32,,9864,0.11846251785755157,,,,,,,,
,1.6285478547854783e-07,9869,,,,,,,,,
32,,9869,0.17223764955997467,,,,,,,,
,1.6293729372937293e-07,9874,,,,,,,,,
32,,9874,0.09186123311519623,,,,,,,,
,1.6301980198019802e-07,9879,,,,,,,,,
32,,9879,0.07650662213563919,,,,,,,,
,1.631023102310231e-07,9884,,,,,,,,,
32,,9884,0.08883296698331833,,,,,,,,
,1.6318481848184818e-07,9889,,,,,,,,,
32,,9889,0.08168681710958481,,,,,,,,
,1.6326732673267328e-07,9894,,,,,,,,,
32,,9894,0.09664719551801682,,,,,,,,
,1.6334983498349834e-07,9899,,,,,,,,,
32,,9899,0.026950843632221222,,,,,,,,
,1.634323432343234e-07,9904,,,,,,,,,
32,,9904,0.07113393396139145,,,,,,,,
,1.635148514851485e-07,9909,,,,,,,,,
32,,9909,0.043759480118751526,,,,,,,,
,1.6359735973597357e-07,9914,,,,,,,,,
32,,9914,0.1464601457118988,,,,,,,,
,1.6367986798679867e-07,9919,,,,,,,,,
32,,9919,0.02261453866958618,,,,,,,,
,1.6376237623762376e-07,9924,,,,,,,,,
32,,9924,0.08613002300262451,,,,,,,,
,1.6384488448844883e-07,9929,,,,,,,,,
32,,9929,0.10513988882303238,,,,,,,,
,1.6392739273927392e-07,9934,,,,,,,,,
32,,9934,0.1261446624994278,,,,,,,,
,1.6400990099009901e-07,9939,,,,,,,,,
32,,9939,0.0631370022892952,,,,,,,,
,1.6409240924092408e-07,9944,,,,,,,,,
32,,9944,0.0584002323448658,,,,,,,,
,1.6417491749174918e-07,9949,,,,,,,,,
32,,9949,0.06415523588657379,,,,,,,,
,1.6425742574257427e-07,9954,,,,,,,,,
32,,9954,0.05349257215857506,,,,,,,,
,1.643399339933993e-07,9959,,,,,,,,,
32,,9959,0.114426389336586,,,,,,,,
,1.644224422442244e-07,9964,,,,,,,,,
32,,9964,0.08799421042203903,,,,,,,,
,1.645049504950495e-07,9969,,,,,,,,,
32,,9969,0.040247827768325806,,,,,,,,
,1.6458745874587457e-07,9974,,,,,,,,,
32,,9974,0.08279599249362946,,,,,,,,
,1.6466996699669966e-07,9979,,,,,,,,,
32,,9979,0.0645776242017746,,,,,,,,
,1.6475247524752475e-07,9984,,,,,,,,,
32,,9984,0.02794935368001461,,,,,,,,
,1.6483498349834982e-07,9989,,,,,,,,,
32,,9989,0.08976444602012634,,,,,,,,
,1.6491749174917491e-07,9994,,,,,,,,,
32,,9994,0.07339952141046524,,,,,,,,
32,,9998,,0.550000011920929,0.7049180269241333,0.08389675617218018,0.08389675617218018,0.04084791988134384,0.5584415793418884,0.9555555582046509,0.07204846292734146
,1.65e-07,9999,,,,,,,,,
33,,9999,0.078249990940094,,,,,,,,
,1.6508250825082508e-07,10004,,,,,,,,,
33,,10004,0.08509978652000427,,,,,,,,
,1.6516501650165014e-07,10009,,,,,,,,,
33,,10009,0.06877946853637695,,,,,,,,
,1.6524752475247524e-07,10014,,,,,,,,,
33,,10014,0.03414124250411987,,,,,,,,
,1.653300330033003e-07,10019,,,,,,,,,
33,,10019,0.07712782174348831,,,,,,,,
,1.654125412541254e-07,10024,,,,,,,,,
33,,10024,0.06005827710032463,,,,,,,,
,1.654950495049505e-07,10029,,,,,,,,,
33,,10029,0.1582072526216507,,,,,,,,
,1.6557755775577556e-07,10034,,,,,,,,,
33,,10034,0.10173040628433228,,,,,,,,
,1.6566006600660065e-07,10039,,,,,,,,,
33,,10039,0.09875508397817612,,,,,,,,
,1.6574257425742575e-07,10044,,,,,,,,,
33,,10044,0.06732381880283356,,,,,,,,
,1.6582508250825081e-07,10049,,,,,,,,,
33,,10049,0.10403646528720856,,,,,,,,
,1.659075907590759e-07,10054,,,,,,,,,
33,,10054,0.03934035450220108,,,,,,,,
,1.65990099009901e-07,10059,,,,,,,,,
33,,10059,0.06316526234149933,,,,,,,,
,1.6607260726072604e-07,10064,,,,,,,,,
33,,10064,0.07463902235031128,,,,,,,,
,1.6615511551155114e-07,10069,,,,,,,,,
33,,10069,0.052328258752822876,,,,,,,,
,1.6623762376237623e-07,10074,,,,,,,,,
33,,10074,0.07464279979467392,,,,,,,,
,1.663201320132013e-07,10079,,,,,,,,,
33,,10079,0.04822992905974388,,,,,,,,
,1.664026402640264e-07,10084,,,,,,,,,
33,,10084,0.12363822013139725,,,,,,,,
,1.6648514851485149e-07,10089,,,,,,,,,
33,,10089,0.040748678147792816,,,,,,,,
,1.6656765676567655e-07,10094,,,,,,,,,
33,,10094,0.013920205645263195,,,,,,,,
,1.6665016501650165e-07,10099,,,,,,,,,
33,,10099,0.027196018025279045,,,,,,,,
,1.6673267326732674e-07,10104,,,,,,,,,
33,,10104,0.06476279348134995,,,,,,,,
,1.668151815181518e-07,10109,,,,,,,,,
33,,10109,0.014267470687627792,,,,,,,,
,1.668976897689769e-07,10114,,,,,,,,,
33,,10114,0.06406126916408539,,,,,,,,
,1.6698019801980197e-07,10119,,,,,,,,,
33,,10119,0.11754494905471802,,,,,,,,
,1.6706270627062704e-07,10124,,,,,,,,,
33,,10124,0.11585406959056854,,,,,,,,
,1.6714521452145213e-07,10129,,,,,,,,,
33,,10129,0.1072581484913826,,,,,,,,
,1.6722772277227723e-07,10134,,,,,,,,,
33,,10134,0.08541323244571686,,,,,,,,
,1.673102310231023e-07,10139,,,,,,,,,
33,,10139,0.06515641510486603,,,,,,,,
,1.6739273927392739e-07,10144,,,,,,,,,
33,,10144,0.03681136667728424,,,,,,,,
,1.6747524752475248e-07,10149,,,,,,,,,
33,,10149,0.021708374843001366,,,,,,,,
,1.6755775577557755e-07,10154,,,,,,,,,
33,,10154,0.10117039829492569,,,,,,,,
,1.6764026402640264e-07,10159,,,,,,,,,
33,,10159,0.1078065037727356,,,,,,,,
,1.6772277227722774e-07,10164,,,,,,,,,
33,,10164,0.10605008900165558,,,,,,,,
,1.678052805280528e-07,10169,,,,,,,,,
33,,10169,0.09885100275278091,,,,,,,,
,1.6788778877887787e-07,10174,,,,,,,,,
33,,10174,0.06897768378257751,,,,,,,,
,1.6797029702970296e-07,10179,,,,,,,,,
33,,10179,0.06760796159505844,,,,,,,,
,1.6805280528052803e-07,10184,,,,,,,,,
33,,10184,0.061241913586854935,,,,,,,,
,1.6813531353135313e-07,10189,,,,,,,,,
33,,10189,0.08109284192323685,,,,,,,,
,1.6821782178217822e-07,10194,,,,,,,,,
33,,10194,0.0723470151424408,,,,,,,,
,1.6830033003300329e-07,10199,,,,,,,,,
33,,10199,0.05597373843193054,,,,,,,,
,1.6838283828382838e-07,10204,,,,,,,,,
33,,10204,0.0929165780544281,,,,,,,,
,1.6846534653465347e-07,10209,,,,,,,,,
33,,10209,0.07420682907104492,,,,,,,,
,1.6854785478547854e-07,10214,,,,,,,,,
33,,10214,0.10482954233884811,,,,,,,,
,1.6863036303630364e-07,10219,,,,,,,,,
33,,10219,0.12528736889362335,,,,,,,,
,1.6871287128712873e-07,10224,,,,,,,,,
33,,10224,0.056020356714725494,,,,,,,,
,1.6879537953795377e-07,10229,,,,,,,,,
33,,10229,0.09303493797779083,,,,,,,,
,1.6887788778877886e-07,10234,,,,,,,,,
33,,10234,0.10202135145664215,,,,,,,,
,1.6896039603960396e-07,10239,,,,,,,,,
33,,10239,0.0805923268198967,,,,,,,,
,1.6904290429042903e-07,10244,,,,,,,,,
33,,10244,0.11360415071249008,,,,,,,,
,1.6912541254125412e-07,10249,,,,,,,,,
33,,10249,0.09444102644920349,,,,,,,,
,1.692079207920792e-07,10254,,,,,,,,,
33,,10254,0.04599309340119362,,,,,,,,
,1.6929042904290428e-07,10259,,,,,,,,,
33,,10259,0.08630307763814926,,,,,,,,
,1.6937293729372937e-07,10264,,,,,,,,,
33,,10264,0.10245974361896515,,,,,,,,
,1.6945544554455447e-07,10269,,,,,,,,,
33,,10269,0.08550050109624863,,,,,,,,
,1.6953795379537954e-07,10274,,,,,,,,,
33,,10274,0.07760928571224213,,,,,,,,
,1.696204620462046e-07,10279,,,,,,,,,
33,,10279,0.076568104326725,,,,,,,,
,1.697029702970297e-07,10284,,,,,,,,,
33,,10284,0.11551184952259064,,,,,,,,
,1.6978547854785476e-07,10289,,,,,,,,,
33,,10289,0.05740418657660484,,,,,,,,
,1.6986798679867986e-07,10294,,,,,,,,,
33,,10294,0.13083221018314362,,,,,,,,
,1.6995049504950495e-07,10299,,,,,,,,,
33,,10299,0.10149059444665909,,,,,,,,
33,,10301,,0.550000011920929,0.7049180269241333,0.08389116823673248,0.08389116823673248,0.045743949711322784,0.5584415793418884,0.9555555582046509,0.08514205366373062
,1.7003300330033002e-07,10304,,,,,,,,,
34,,10304,0.0942048728466034,,,,,,,,
,1.701155115511551e-07,10309,,,,,,,,,
34,,10309,0.06999842822551727,,,,,,,,
,1.701980198019802e-07,10314,,,,,,,,,
34,,10314,0.05829113349318504,,,,,,,,
,1.7028052805280527e-07,10319,,,,,,,,,
34,,10319,0.06949102133512497,,,,,,,,
,1.7036303630363037e-07,10324,,,,,,,,,
34,,10324,0.03574373945593834,,,,,,,,
,1.7044554455445546e-07,10329,,,,,,,,,
34,,10329,0.09707006067037582,,,,,,,,
,1.705280528052805e-07,10334,,,,,,,,,
34,,10334,0.04437772184610367,,,,,,,,
,1.706105610561056e-07,10339,,,,,,,,,
34,,10339,0.14710654318332672,,,,,,,,
,1.706930693069307e-07,10344,,,,,,,,,
34,,10344,0.04432479664683342,,,,,,,,
,1.7077557755775576e-07,10349,,,,,,,,,
34,,10349,0.05041442811489105,,,,,,,,
,1.7085808580858085e-07,10354,,,,,,,,,
34,,10354,0.1071435734629631,,,,,,,,
,1.7094059405940595e-07,10359,,,,,,,,,
34,,10359,0.11130969226360321,,,,,,,,
,1.7102310231023101e-07,10364,,,,,,,,,
34,,10364,0.048251792788505554,,,,,,,,
,1.711056105610561e-07,10369,,,,,,,,,
34,,10369,0.08278725296258926,,,,,,,,
,1.711881188118812e-07,10374,,,,,,,,,
34,,10374,0.062493909150362015,,,,,,,,
,1.7127062706270627e-07,10379,,,,,,,,,
34,,10379,0.1422772854566574,,,,,,,,
,1.7135313531353136e-07,10384,,,,,,,,,
34,,10384,0.11353708803653717,,,,,,,,
,1.7143564356435643e-07,10389,,,,,,,,,
34,,10389,0.12367535382509232,,,,,,,,
,1.715181518151815e-07,10394,,,,,,,,,
34,,10394,0.06431221961975098,,,,,,,,
,1.716006600660066e-07,10399,,,,,,,,,
34,,10399,0.10092884302139282,,,,,,,,
,1.7168316831683168e-07,10404,,,,,,,,,
34,,10404,0.0644509494304657,,,,,,,,
,1.7176567656765675e-07,10409,,,,,,,,,
34,,10409,0.055345721542835236,,,,,,,,
,1.7184818481848185e-07,10414,,,,,,,,,
34,,10414,0.05600688233971596,,,,,,,,
,1.7193069306930691e-07,10419,,,,,,,,,
34,,10419,0.057482343167066574,,,,,,,,
,1.72013201320132e-07,10424,,,,,,,,,
34,,10424,0.10910659283399582,,,,,,,,
,1.720957095709571e-07,10429,,,,,,,,,
34,,10429,0.0428963266313076,,,,,,,,
,1.7217821782178217e-07,10434,,,,,,,,,
34,,10434,0.03200998157262802,,,,,,,,
,1.7226072607260724e-07,10439,,,,,,,,,
34,,10439,0.09785249084234238,,,,,,,,
,1.7234323432343233e-07,10444,,,,,,,,,
34,,10444,0.05845680087804794,,,,,,,,
,1.724257425742574e-07,10449,,,,,,,,,
34,,10449,0.04292111471295357,,,,,,,,
,1.725082508250825e-07,10454,,,,,,,,,
34,,10454,0.08735393732786179,,,,,,,,
,1.7259075907590758e-07,10459,,,,,,,,,
34,,10459,0.08978135883808136,,,,,,,,
,1.7267326732673265e-07,10464,,,,,,,,,
34,,10464,0.07812926918268204,,,,,,,,
,1.7275577557755775e-07,10469,,,,,,,,,
34,,10469,0.07990005612373352,,,,,,,,
,1.7283828382838284e-07,10474,,,,,,,,,
34,,10474,0.12721434235572815,,,,,,,,
,1.729207920792079e-07,10479,,,,,,,,,
34,,10479,0.08197291195392609,,,,,,,,
,1.73003300330033e-07,10484,,,,,,,,,
34,,10484,0.09312611818313599,,,,,,,,
,1.730858085808581e-07,10489,,,,,,,,,
34,,10489,0.08537614345550537,,,,,,,,
,1.7316831683168314e-07,10494,,,,,,,,,
34,,10494,0.03468278422951698,,,,,,,,
,1.7325082508250823e-07,10499,,,,,,,,,
34,,10499,0.11475533992052078,,,,,,,,
,1.7333333333333332e-07,10504,,,,,,,,,
34,,10504,0.04196522757411003,,,,,,,,
,1.734158415841584e-07,10509,,,,,,,,,
34,,10509,0.10581771284341812,,,,,,,,
,1.7349834983498348e-07,10514,,,,,,,,,
34,,10514,0.0691654309630394,,,,,,,,
,1.7358085808580858e-07,10519,,,,,,,,,
34,,10519,0.059337370097637177,,,,,,,,
,1.7366336633663365e-07,10524,,,,,,,,,
34,,10524,0.03713220730423927,,,,,,,,
,1.7374587458745874e-07,10529,,,,,,,,,
34,,10529,0.061423834413290024,,,,,,,,
,1.7382838283828383e-07,10534,,,,,,,,,
34,,10534,0.03969121351838112,,,,,,,,
,1.739108910891089e-07,10539,,,,,,,,,
34,,10539,0.10187003761529922,,,,,,,,
,1.73993399339934e-07,10544,,,,,,,,,
34,,10544,0.05233260989189148,,,,,,,,
,1.7407590759075906e-07,10549,,,,,,,,,
34,,10549,0.09675068408250809,,,,,,,,
,1.7415841584158413e-07,10554,,,,,,,,,
34,,10554,0.07615721970796585,,,,,,,,
,1.7424092409240922e-07,10559,,,,,,,,,
34,,10559,0.09318140149116516,,,,,,,,
,1.7432343234323432e-07,10564,,,,,,,,,
34,,10564,0.04877128079533577,,,,,,,,
,1.7440594059405939e-07,10569,,,,,,,,,
34,,10569,0.05759064108133316,,,,,,,,
,1.7448844884488448e-07,10574,,,,,,,,,
34,,10574,0.06961268186569214,,,,,,,,
,1.7457095709570957e-07,10579,,,,,,,,,
34,,10579,0.05621245875954628,,,,,,,,
,1.7465346534653464e-07,10584,,,,,,,,,
34,,10584,0.08491091430187225,,,,,,,,
,1.7473597359735973e-07,10589,,,,,,,,,
34,,10589,0.148467019200325,,,,,,,,
,1.7481848184818483e-07,10594,,,,,,,,,
34,,10594,0.11361030489206314,,,,,,,,
,1.7490099009900987e-07,10599,,,,,,,,,
34,,10599,0.09773710370063782,,,,,,,,
,1.7498349834983496e-07,10604,,,,,,,,,
34,,10604,0.12141103297472,,,,,,,,
34,,10604,,0.550000011920929,0.7049180269241333,0.08384592086076736,0.08384592086076736,0.05314253270626068,0.5584415793418884,0.9555555582046509,0.0927310362458229
,1.7506600660066006e-07,10609,,,,,,,,,
35,,10609,0.05302204191684723,,,,,,,,
,1.7514851485148512e-07,10614,,,,,,,,,
35,,10614,0.0605735257267952,,,,,,,,
,1.7523102310231022e-07,10619,,,,,,,,,
35,,10619,0.057292647659778595,,,,,,,,
,1.753135313531353e-07,10624,,,,,,,,,
35,,10624,0.0915522500872612,,,,,,,,
,1.7539603960396038e-07,10629,,,,,,,,,
35,,10629,0.054639361798763275,,,,,,,,
,1.7547854785478547e-07,10634,,,,,,,,,
35,,10634,0.10597293823957443,,,,,,,,
,1.7556105610561057e-07,10639,,,,,,,,,
35,,10639,0.09728099405765533,,,,,,,,
,1.7564356435643563e-07,10644,,,,,,,,,
35,,10644,0.07753946632146835,,,,,,,,
,1.7572607260726073e-07,10649,,,,,,,,,
35,,10649,0.06697070598602295,,,,,,,,
,1.7580858085808582e-07,10654,,,,,,,,,
35,,10654,0.06726598739624023,,,,,,,,
,1.7589108910891086e-07,10659,,,,,,,,,
35,,10659,0.12276390194892883,,,,,,,,
,1.7597359735973596e-07,10664,,,,,,,,,
35,,10664,0.10974723845720291,,,,,,,,
,1.7605610561056105e-07,10669,,,,,,,,,
35,,10669,0.09117166697978973,,,,,,,,
,1.7613861386138612e-07,10674,,,,,,,,,
35,,10674,0.12660101056098938,,,,,,,,
,1.762211221122112e-07,10679,,,,,,,,,
35,,10679,0.05553526058793068,,,,,,,,
,1.763036303630363e-07,10684,,,,,,,,,
35,,10684,0.11662627756595612,,,,,,,,
,1.7638613861386137e-07,10689,,,,,,,,,
35,,10689,0.07870542258024216,,,,,,,,
,1.7646864686468647e-07,10694,,,,,,,,,
35,,10694,0.06750744581222534,,,,,,,,
,1.7655115511551156e-07,10699,,,,,,,,,
35,,10699,0.03958801552653313,,,,,,,,
,1.7663366336633663e-07,10704,,,,,,,,,
35,,10704,0.04208802804350853,,,,,,,,
,1.767161716171617e-07,10709,,,,,,,,,
35,,10709,0.10189885646104813,,,,,,,,
,1.767986798679868e-07,10714,,,,,,,,,
35,,10714,0.10027406364679337,,,,,,,,
,1.7688118811881186e-07,10719,,,,,,,,,
35,,10719,0.07091060280799866,,,,,,,,
,1.7696369636963695e-07,10724,,,,,,,,,
35,,10724,0.07583803683519363,,,,,,,,
,1.7704620462046204e-07,10729,,,,,,,,,
35,,10729,0.06553564965724945,,,,,,,,
,1.771287128712871e-07,10734,,,,,,,,,
35,,10734,0.04623427614569664,,,,,,,,
,1.772112211221122e-07,10739,,,,,,,,,
35,,10739,0.10098335146903992,,,,,,,,
,1.772937293729373e-07,10744,,,,,,,,,
35,,10744,0.0734257772564888,,,,,,,,
,1.7737623762376237e-07,10749,,,,,,,,,
35,,10749,0.12028923630714417,,,,,,,,
,1.7745874587458746e-07,10754,,,,,,,,,
35,,10754,0.0654512420296669,,,,,,,,
,1.7754125412541255e-07,10759,,,,,,,,,
